root(nselect:0) 	 	 Verbo(nselect:0)
{duty, responsibility, obligation}(nselect:2) 	 	 {line of duty}(nselect:0)
{duty, responsibility, obligation}(nselect:2) 	 	 {white man's burden}(nselect:0)
{duty, responsibility, obligation}(nselect:2) 	 	 {prerequisite, requirement}(nselect:0)
{duty, responsibility, obligation}(nselect:2) 	 	 {requirement, demand}(nselect:0)
{group action}(nselect:0) 	 	 {vote}(nselect:0)
{vote}(nselect:0) 	 	 {election}(nselect:0)
{election}(nselect:0) 	 	 {reelection}(nselect:0)
{election}(nselect:0) 	 	 {general election}(nselect:0)
{election}(nselect:0) 	 	 {primary, primary election}(nselect:0)
{election}(nselect:0) 	 	 {by-election, bye-election}(nselect:0)
{election}(nselect:0) 	 	 {runoff}(nselect:4)
{group action}(nselect:0) 	 	 {procession}(nselect:0)
{group action}(nselect:0) 	 	 {military action, action}(nselect:0)
{military action, action}(nselect:0) 	 	 {amphibious landing}(nselect:0)
{military action, action}(nselect:0) 	 	 {battle, conflict, fight, engagement}(nselect:3)
{battle, conflict, fight, engagement}(nselect:3) 	 	 {Armageddon}(nselect:0)
{battle, conflict, fight, engagement}(nselect:3) 	 	 {pitched battle}(nselect:0)
{battle, conflict, fight, engagement}(nselect:3) 	 	 {naval battle}(nselect:0)
{battle, conflict, fight, engagement}(nselect:3) 	 	 {combat, armed combat}(nselect:0)
{battle, conflict, fight, engagement}(nselect:3) 	 	 {dogfight}(nselect:0)
{battle, conflict, fight, engagement}(nselect:3) 	 	 {assault}(nselect:0)
{military action, action}(nselect:0) 	 	 {blockade, encirclement}(nselect:0)
{military action, action}(nselect:0) 	 	 {defense, defence, defensive measure}(nselect:0)
{military action, action}(nselect:0) 	 	 {electronic warfare, EW}(nselect:0)
{military action, action}(nselect:0) 	 	 {police action}(nselect:0)
{military action, action}(nselect:0) 	 	 {resistance}(nselect:0)
{military action, action}(nselect:0) 	 	 {saber rattling, sabre rattling}(nselect:0)
{military action, action}(nselect:0) 	 	 {sortie, sally}(nselect:0)
{military action, action}(nselect:0) 	 	 {war, warfare}(nselect:7)
{war, warfare}(nselect:7) 	 	 {limited war}(nselect:0)
{war, warfare}(nselect:7) 	 	 {psychological warfare, war of nerves}(nselect:0)
{war, warfare}(nselect:7) 	 	 {civil war}(nselect:0)
{war, warfare}(nselect:7) 	 	 {chemical warfare, chemical operations}(nselect:0)
{war, warfare}(nselect:7) 	 	 {biological warfare, BW, biological attack, biologic attack, bioattack}(nselect:0)
{war, warfare}(nselect:7) 	 	 {information warfare, IW}(nselect:0)
{war, warfare}(nselect:7) 	 	 {jihad, jehad, international jihad}(nselect:0)
{war, warfare}(nselect:7) 	 	 {world war}(nselect:0)
{war, warfare}(nselect:7) 	 	 {hot war}(nselect:0)
{group action}(nselect:0) 	 	 {conflict, struggle, battle}(nselect:4)
{conflict, struggle, battle}(nselect:4) 	 	 {class struggle, class war, class warfare}(nselect:0)
{conflict, struggle, battle}(nselect:4) 	 	 {pacification, counterinsurgency}(nselect:0)
{conflict, struggle, battle}(nselect:4) 	 	 {strife}(nselect:0)
{conflict, struggle, battle}(nselect:4) 	 	 {tug-of-war}(nselect:0)
{conflict, struggle, battle}(nselect:4) 	 	 {turf war}(nselect:0)
{conflict, struggle, battle}(nselect:4) 	 	 {fight, fighting, combat, scrap}(nselect:0)
{conflict, struggle, battle}(nselect:4) 	 	 {feud}(nselect:0)
{conflict, struggle, battle}(nselect:4) 	 	 {war, warfare}(nselect:0)
{conflict, struggle, battle}(nselect:4) 	 	 {rebellion, insurrection, revolt, rising, uprising}(nselect:11)
{rebellion, insurrection, revolt, rising, uprising}(nselect:11) 	 	 {insurgency, insurgence}(nselect:0)
{rebellion, insurrection, revolt, rising, uprising}(nselect:11) 	 	 {intifada, intifadah}(nselect:0)
{rebellion, insurrection, revolt, rising, uprising}(nselect:11) 	 	 {mutiny}(nselect:0)
{group action}(nselect:0) 	 	 {revolution}(nselect:0)
{group action}(nselect:0) 	 	 {social activity}(nselect:0)
{group action}(nselect:0) 	 	 {communalism}(nselect:0)
{group action}(nselect:0) 	 	 {confederation, alliance}(nselect:0)
{group action}(nselect:0) 	 	 {decolonization, decolonisation}(nselect:0)
{group action}(nselect:0) 	 	 {disbandment}(nselect:0)
{group action}(nselect:0) 	 	 {disestablishment}(nselect:0)
{group action}(nselect:0) 	 	 {stampede}(nselect:0)
{group action}(nselect:0) 	 	 {coup d'etat, coup, putsch, takeover}(nselect:0)
{group action}(nselect:0) 	 	 {internationalization, internationalisation}(nselect:0)
{group action}(nselect:0) 	 	 {nationalization, nationalisation}(nselect:0)
{group action}(nselect:0) 	 	 {exchange, interchange}(nselect:0)
{group action}(nselect:0) 	 	 {rally, exchange}(nselect:0)
{group action}(nselect:0) 	 	 {submission, compliance}(nselect:0)
{group action}(nselect:0) 	 	 {competition, contention, rivalry}(nselect:2)
{competition, contention, rivalry}(nselect:2) 	 	 {contest}(nselect:0)
{group action}(nselect:0) 	 	 {resistance}(nselect:0)
{group action}(nselect:0) 	 	 {nonresistance}(nselect:0)
{group action}(nselect:0) 	 	 {legalization, legalisation, legitimation}(nselect:0)
{group action}(nselect:0) 	 	 {separation}(nselect:0)
{group action}(nselect:0) 	 	 {integration, integrating, desegregation}(nselect:0)
{group action}(nselect:0) 	 	 {cooperation}(nselect:0)
{group action}(nselect:0) 	 	 {brainstorming}(nselect:0)
{group action}(nselect:0) 	 	 {assembly, assemblage, gathering}(nselect:0)
{group action}(nselect:0) 	 	 {attendance, attending}(nselect:0)
{group action}(nselect:0) 	 	 {nonattendance}(nselect:0)
{group action}(nselect:0) 	 	 {return, paying back, getting even}(nselect:0)
{group action}(nselect:0) 	 	 {democratization, democratisation}(nselect:0)
{group action}(nselect:0) 	 	 {engagement, participation, involvement, involution}(nselect:11)
{engagement, participation, involvement, involution}(nselect:11) 	 	 {commitment}(nselect:0)
{engagement, participation, involvement, involution}(nselect:11) 	 	 {intervention, intercession}(nselect:0)
{engagement, participation, involvement, involution}(nselect:11) 	 	 {group participation}(nselect:0)
{group action}(nselect:0) 	 	 {non-engagement, nonparticipation, non-involvement}(nselect:0)
{group action}(nselect:0) 	 	 {ethnic cleansing}(nselect:0)
{group action}(nselect:0) 	 	 {socialization, socialisation}(nselect:0)
{group action}(nselect:0) 	 	 {action}(nselect:2)
{act, deed, human action, human activity}(nselect:0) 	 	 {acquiring, getting}(nselect:0)
{acquiring, getting}(nselect:0) 	 	 {appropriation}(nselect:0)
{appropriation}(nselect:0) 	 	 {borrowing, adoption}(nselect:0)
{appropriation}(nselect:0) 	 	 {preemption, pre-emption}(nselect:0)
{appropriation}(nselect:0) 	 	 {sequestration, requisition}(nselect:0)
{appropriation}(nselect:0) 	 	 {seizure}(nselect:10)
{seizure}(nselect:10) 	 	 {confiscation, arrogation}(nselect:0)
{seizure}(nselect:10) 	 	 {distress, distraint}(nselect:0)
{seizure}(nselect:10) 	 	 {impoundment, impounding, internment, poundage}(nselect:0)
{seizure}(nselect:10) 	 	 {impress, impressment}(nselect:0)
{seizure}(nselect:10) 	 	 {recapture}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {nonaccomplishment, nonachievement}(nselect:0)
{nonaccomplishment, nonachievement}(nselect:0) 	 	 {mistake, error, fault}(nselect:0)
{mistake, error, fault}(nselect:0) 	 	 {omission, skip}(nselect:0)
{omission, skip}(nselect:0) 	 	 {failure}(nselect:0)
{failure}(nselect:0) 	 	 {disappointment, dashing hopes}(nselect:0)
{failure}(nselect:0) 	 	 {copout}(nselect:0)
{failure}(nselect:0) 	 	 {breach}(nselect:3)
{breach}(nselect:3) 	 	 {breach of contract}(nselect:0)
{breach}(nselect:3) 	 	 {breach of duty}(nselect:0)
{nonaccomplishment, nonachievement}(nselect:0) 	 	 {negligence, carelessness, neglect, nonperformance}(nselect:0)
{nonaccomplishment, nonachievement}(nselect:0) 	 	 {failure}(nselect:5)
{failure}(nselect:5) 	 	 {failing, flunk}(nselect:0)
{failure}(nselect:5) 	 	 {naught}(nselect:0)
{failure}(nselect:5) 	 	 {loss}(nselect:0)
{failure}(nselect:5) 	 	 {backsliding, lapse, lapsing, relapse, relapsing, reversion, reverting}(nselect:0)
{failure}(nselect:5) 	 	 {error, misplay}(nselect:0)
{failure}(nselect:5) 	 	 {out}(nselect:0)
{failure}(nselect:5) 	 	 {nonconformity, nonconformance}(nselect:0)
{failure}(nselect:5) 	 	 {default, nonpayment, nonremittal}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {causing, causation}(nselect:0)
{causing, causation}(nselect:0) 	 	 {trigger, induction, initiation}(nselect:0)
{causing, causation}(nselect:0) 	 	 {compulsion, coercion}(nselect:0)
{causing, causation}(nselect:0) 	 	 {influence}(nselect:0)
{causing, causation}(nselect:0) 	 	 {inducement, inducing}(nselect:0)
{causing, causation}(nselect:0) 	 	 {sending}(nselect:7)
{sending}(nselect:7) 	 	 {transmission, transmittal, transmitting}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {delivery, obstetrical delivery}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {departure, going, going away, leaving}(nselect:10)
{departure, going, going away, leaving}(nselect:10) 	 	 {breaking away}(nselect:0)
{departure, going, going away, leaving}(nselect:10) 	 	 {farewell, leave, leave-taking, parting}(nselect:0)
{departure, going, going away, leaving}(nselect:10) 	 	 {French leave}(nselect:0)
{departure, going, going away, leaving}(nselect:10) 	 	 {disappearance, disappearing}(nselect:0)
{departure, going, going away, leaving}(nselect:10) 	 	 {withdrawal}(nselect:0)
{departure, going, going away, leaving}(nselect:10) 	 	 {sailing}(nselect:0)
{departure, going, going away, leaving}(nselect:10) 	 	 {boarding, embarkation, embarkment}(nselect:0)
{departure, going, going away, leaving}(nselect:10) 	 	 {exit}(nselect:0)
{departure, going, going away, leaving}(nselect:10) 	 	 {dispatch, despatch, shipment}(nselect:0)
{departure, going, going away, leaving}(nselect:10) 	 	 {takeoff}(nselect:8)
{act, deed, human action, human activity}(nselect:0) 	 	 {discovery, find, uncovering}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {disposal, disposition}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {implementation, effectuation}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {egress, egression, emergence}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {equalization, equalisation, leveling}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {exhumation, disinterment, digging up}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {mitzvah, mitsvah}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {propulsion, actuation}(nselect:0)
{propulsion, actuation}(nselect:0) 	 	 {launching, launch}(nselect:0)
{propulsion, actuation}(nselect:0) 	 	 {launching}(nselect:0)
{propulsion, actuation}(nselect:0) 	 	 {drive, thrust, driving force}(nselect:0)
{propulsion, actuation}(nselect:0) 	 	 {roll, bowl}(nselect:0)
{propulsion, actuation}(nselect:0) 	 	 {throw}(nselect:0)
{propulsion, actuation}(nselect:0) 	 	 {push, pushing}(nselect:0)
{propulsion, actuation}(nselect:0) 	 	 {pull, pulling}(nselect:0)
{propulsion, actuation}(nselect:0) 	 	 {lift, raise, heave}(nselect:0)
{propulsion, actuation}(nselect:0) 	 	 {expulsion, projection, ejection, forcing out}(nselect:0)
{propulsion, actuation}(nselect:0) 	 	 {jump, jumping}(nselect:0)
{jump, jumping}(nselect:0) 	 	 {header}(nselect:0)
{jump, jumping}(nselect:0) 	 	 {hop}(nselect:0)
{jump, jumping}(nselect:0) 	 	 {leap, leaping, spring, saltation, bound, bounce}(nselect:0)
{jump, jumping}(nselect:0) 	 	 {jumping up and down}(nselect:0)
{jump, jumping}(nselect:0) 	 	 {capriole}(nselect:0)
{jump, jumping}(nselect:0) 	 	 {vault, hurdle}(nselect:8)
{propulsion, actuation}(nselect:0) 	 	 {lob}(nselect:0)
{propulsion, actuation}(nselect:0) 	 	 {wheeling, rolling}(nselect:0)
{propulsion, actuation}(nselect:0) 	 	 {shooting, shot}(nselect:18)
{shooting, shot}(nselect:18) 	 	 {shoot}(nselect:0)
{shooting, shot}(nselect:18) 	 	 {countershot}(nselect:0)
{shooting, shot}(nselect:18) 	 	 {discharge, firing, firing off}(nselect:0)
{shooting, shot}(nselect:18) 	 	 {gunfire, gunshot}(nselect:0)
{shooting, shot}(nselect:18) 	 	 {headshot}(nselect:0)
{shooting, shot}(nselect:18) 	 	 {shellfire}(nselect:0)
{shooting, shot}(nselect:18) 	 	 {potshot}(nselect:0)
{propulsion, actuation}(nselect:0) 	 	 {dribble, dribbling}(nselect:6)
{dribble, dribbling}(nselect:6) 	 	 {double dribble}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {recovery, retrieval}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {running away}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {touch, touching}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {leaning}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {motivation, motivating}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {assumption}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {rejection}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {forfeit, forfeiture, sacrifice}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {derivation}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {hire}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {wear, wearing}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {judgment, judgement, assessment}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {stay}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {residency, residence, abidance}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {inactivity}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {hindrance, hinderance, interference}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {stop, stoppage}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {distribution}(nselect:0)
{distribution}(nselect:0) 	 	 {allotment, apportionment, apportioning, allocation, parceling, parcelling, assignation}(nselect:0)
{allotment, apportionment, apportioning, allocation, parceling, parcelling, assignation}(nselect:0) 	 	 {grant, subsidization, subsidisation}(nselect:0)
{allotment, apportionment, apportioning, allocation, parceling, parcelling, assignation}(nselect:0) 	 	 {reallotment, reapportionment, reallocation}(nselect:0)
{allotment, apportionment, apportioning, allocation, parceling, parcelling, assignation}(nselect:0) 	 	 {deal}(nselect:0)
{allotment, apportionment, apportioning, allocation, parceling, parcelling, assignation}(nselect:0) 	 	 {rationing}(nselect:0)
{allotment, apportionment, apportioning, allocation, parceling, parcelling, assignation}(nselect:0) 	 	 {parcel, portion, share}(nselect:1)
{act, deed, human action, human activity}(nselect:0) 	 	 {legitimation}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {waste, permissive waste}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {proclamation, promulgation}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {communication, communicating}(nselect:0)
{act, deed, human action, human activity}(nselect:0) 	 	 {production}(nselect:4)
{production}(nselect:4) 	 	 {rainmaking}(nselect:0)
{production}(nselect:4) 	 	 {devising, fashioning, making}(nselect:0)
{production}(nselect:4) 	 	 {foliation}(nselect:0)
{production}(nselect:4) 	 	 {canalization, canalisation}(nselect:0)
{production}(nselect:4) 	 	 {growing}(nselect:0)
{production}(nselect:4) 	 	 {steel production}(nselect:0)
{event}(nselect:5) 	 	 {happening, occurrence, occurrent, natural event}(nselect:5)
{happening, occurrence, occurrent, natural event}(nselect:5) 	 	 {trouble}(nselect:0)
{trouble}(nselect:0) 	 	 {misfortune, bad luck}(nselect:0)
{misfortune, bad luck}(nselect:0) 	 	 {mishap, misadventure, mischance}(nselect:0)
{mishap, misadventure, mischance}(nselect:0) 	 	 {near miss}(nselect:0)
{mishap, misadventure, mischance}(nselect:0) 	 	 {derailment}(nselect:0)
{mishap, misadventure, mischance}(nselect:0) 	 	 {ground loop}(nselect:0)
{mishap, misadventure, mischance}(nselect:0) 	 	 {puncture}(nselect:0)
{mishap, misadventure, mischance}(nselect:0) 	 	 {slip, trip}(nselect:0)
{mishap, misadventure, mischance}(nselect:0) 	 	 {crash}(nselect:0)
{mishap, misadventure, mischance}(nselect:0) 	 	 {accident}(nselect:5)
{accident}(nselect:5) 	 	 {collision}(nselect:0)
{accident}(nselect:5) 	 	 {crash, wreck}(nselect:5)
{crash, wreck}(nselect:5) 	 	 {prang}(nselect:0)
{accident}(nselect:5) 	 	 {injury, accidental injury}(nselect:0)
{accident}(nselect:5) 	 	 {shipwreck, wreck}(nselect:0)
{accident}(nselect:5) 	 	 {fatal accident, casualty}(nselect:0)
{misfortune, bad luck}(nselect:0) 	 	 {pity, shame}(nselect:0)
{misfortune, bad luck}(nselect:0) 	 	 {adversity}(nselect:0)
{misfortune, bad luck}(nselect:0) 	 	 {hardship}(nselect:0)
{misfortune, bad luck}(nselect:0) 	 	 {knock}(nselect:0)
{misfortune, bad luck}(nselect:0) 	 	 {calamity, catastrophe, disaster, tragedy, cataclysm}(nselect:4)
{calamity, catastrophe, disaster, tragedy, cataclysm}(nselect:4) 	 	 {act of God, force majeure, vis major, inevitable accident, unavoidable casualty}(nselect:0)
{calamity, catastrophe, disaster, tragedy, cataclysm}(nselect:4) 	 	 {apocalypse}(nselect:0)
{calamity, catastrophe, disaster, tragedy, cataclysm}(nselect:4) 	 	 {famine}(nselect:0)
{calamity, catastrophe, disaster, tragedy, cataclysm}(nselect:4) 	 	 {kiss of death}(nselect:0)
{calamity, catastrophe, disaster, tragedy, cataclysm}(nselect:4) 	 	 {meltdown}(nselect:0)
